Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
19.1基本.正向无功-4平,404891,Float,1,RO,100
19.1基本.正向无功-5谷,404893,Float,1,RO,100
19.1基本.反向无功-1总,404895,Float,1,RO,100
19.1基本.反向无功-2尖,404897,Float,1,RO,100
19.1基本.反向无功-3峰,404899,Float,1,RO,100
19.1基本.反向无功-4平,404901,Float,1,RO,100
19.1基本.反向无功-5谷,404903,Float,1,RO,100
20.1基本.正向有功-1总,405121,Float,1,RO,100
20.1基本.正向有功-2尖,405123,Float,1,RO,100
20.1基本.正向有功-3峰,405125,Float,1,RO,100
20.1基本.正向有功-4平,405127,Float,1,RO,100
20.1基本.正向有功-5谷,405129,Float,1,RO,100
20.1基本.反向有功-1总,405131,Float,1,RO,100
20.1基本.反向有功-2尖,405133,Float,1,RO,100
20.1基本.反向有功-3峰,405135,Float,1,RO,100
20.1基本.反向有功-4平,405137,Float,1,RO,100
20.1基本.反向有功-5谷,405139,Float,1,RO,100
20.1基本.正向无功-1总,405141,Float,1,RO,100
20.1基本.正向无功-2尖,405143,Float,1,RO,100
20.1基本.正向无功-3峰,405145,Float,1,RO,100
20.1基本.正向无功-4平,405147,Float,1,RO,100
20.1基本.正向无功-5谷,405149,Float,1,RO,100
20.1基本.反向无功-1总,405151,Float,1,RO,100
20.1基本.反向无功-2尖,405153,Float,1,RO,100
20.1基本.反向无功-3峰,405155,Float,1,RO,100
20.1基本.反向无功-4平,405157,Float,1,RO,100
20.1基本.反向无功-5谷,405159,Float,1,RO,100
21.1基本.正向有功-1总,405377,Float,1,RO,100
21.1基本.正向有功-2尖,405379,Float,1,RO,100
21.1基本.正向有功-3峰,405381,Float,1,RO,100
21.1基本.正向有功-4平,405383,Float,1,RO,100
21.1基本.正向有功-5谷,405385,Float,1,RO,100
21.1基本.反向有功-1总,405387,Float,1,RO,100
21.1基本.反向有功-2尖,405389,Float,1,RO,100
21.1基本.反向有功-3峰,405391,Float,1,RO,100
21.1基本.反向有功-4平,405393,Float,1,RO,100
21.1基本.反向有功-5谷,405395,Float,1,RO,100
21.1基本.正向无功-1总,405397,Float,1,RO,100
21.1基本.正向无功-2尖,405399,Float,1,RO,100
21.1基本.正向无功-3峰,405401,Float,1,RO,100
21.1基本.正向无功-4平,405403,Float,1,RO,100
21.1基本.正向无功-5谷,405405,Float,1,RO,100
21.1基本.反向无功-1总,405407,Float,1,RO,100
21.1基本.反向无功-2尖,405409,Float,1,RO,100
21.1基本.反向无功-3峰,405411,Float,1,RO,100
21.1基本.反向无功-4平,405413,Float,1,RO,100
21.1基本.反向无功-5谷,405415,Float,1,RO,100
22.1基本.正向有功-1总,405633,Float,1,RO,100
22.1基本.正向有功-2尖,405635,Float,1,RO,100
22.1基本.正向有功-3峰,405637,Float,1,RO,100
22.1基本.正向有功-4平,405639,Float,1,RO,100
22.1基本.正向有功-5谷,405641,Float,1,RO,100
22.1基本.反向有功-1总,405643,Float,1,RO,100
22.1基本.反向有功-2尖,405645,Float,1,RO,100
22.1基本.反向有功-3峰,405647,Float,1,RO,100
22.1基本.反向有功-4平,405649,Float,1,RO,100
22.1基本.反向有功-5谷,405651,Float,1,RO,100
22.1基本.正向无功-1总,405653,Float,1,RO,100
22.1基本.正向无功-2尖,405655,Float,1,RO,100
22.1基本.正向无功-3峰,405657,Float,1,RO,100
22.1基本.正向无功-4平,405659,Float,1,RO,100
22.1基本.正向无功-5谷,405661,Float,1,RO,100
22.1基本.反向无功-1总,405663,Float,1,RO,100
22.1基本.反向无功-2尖,405665,Float,1,RO,100
22.1基本.反向无功-3峰,405667,Float,1,RO,100
22.1基本.反向无功-4平,405669,Float,1,RO,100
22.1基本.反向无功-5谷,405671,Float,1,RO,100
23.1基本.正向有功-1总,405889,Float,1,RO,100
23.1基本.正向有功-2尖,405891,Float,1,RO,100
23.1基本.正向有功-3峰,405893,Float,1,RO,100
23.1基本.正向有功-4平,405895,Float,1,RO,100
23.1基本.正向有功-5谷,405897,Float,1,RO,100
23.1基本.反向有功-1总,405899,Float,1,RO,100
23.1基本.反向有功-2尖,405901,Float,1,RO,100
23.1基本.反向有功-3峰,405903,Float,1,RO,100
23.1基本.反向有功-4平,405905,Float,1,RO,100
23.1基本.反向有功-5谷,405907,Float,1,RO,100
23.1基本.正向无功-1总,405909,Float,1,RO,100
23.1基本.正向无功-2尖,405911,Float,1,RO,100
23.1基本.正向无功-3峰,405913,Float,1,RO,100
23.1基本.正向无功-4平,405915,Float,1,RO,100
23.1基本.正向无功-5谷,405917,Float,1,RO,100
23.1基本.反向无功-1总,405919,Float,1,RO,100
23.1基本.反向无功-2尖,405921,Float,1,RO,100
23.1基本.反向无功-3峰,405923,Float,1,RO,100
23.1基本.反向无功-4平,405925,Float,1,RO,100
23.1基本.反向无功-5谷,405927,Float,1,RO,100
24.1基本.正向有功-1总,406145,Float,1,RO,100
24.1基本.正向有功-2尖,406147,Float,1,RO,100
24.1基本.正向有功-3峰,406149,Float,1,RO,100
24.1基本.正向有功-4平,406151,Float,1,RO,100
24.1基本.正向有功-5谷,406153,Float,1,RO,100
24.1基本.反向有功-1总,406155,Float,1,RO,100
24.1基本.反向有功-2尖,406157,Float,1,RO,100
24.1基本.反向有功-3峰,406159,Float,1,RO,100
24.1基本.反向有功-4平,406161,Float,1,RO,100
